fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,guess,
9.6,0.38,0.42,1.9,0.071,5,13,0.99659,3.15,0.75,10.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.203023009,0.041218342
10.2,0.33,0.46,1.9,0.081,6,9,0.99628,3.1,0.48,10.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.018599337,0.000345935
8.8,0.27,0.46,2.1,0.095,20,29,0.99488,3.26,0.56,11.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.293214897,0.085974976
7.9,0.57,0.31,2,0.079,10,79,0.99677,3.29,0.69,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.364557866,0.403786706
8.2,0.34,0.37,1.9,0.057,43,74,0.99408,3.23,0.81,12,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.685463518,0.469860234
8.2,0.4,0.31,1.9,0.082,8,24,0.996,3.24,0.69,10.6,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.060023355,0.003602803
9,0.39,0.4,1.3,0.044,25,50,0.99478,3.2,0.83,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.379722785,0.144189394
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.353083938,0.124668267
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.353083938,0.124668267
8.1,0.53,0.22,2.2,0.078,33,89,0.99678,3.26,0.46,9.6,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.332506623,0.445547408
10.5,0.36,0.47,2.2,0.074,9,23,0.99638,3.23,0.76,12,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.622004869,0.386890056
12.6,0.39,0.49,2.5,0.08,8,20,0.9992,3.07,0.82,10.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.252027672,0.063517947
9.2,0.46,0.23,2.6,0.091,18,77,0.99922,3.15,0.51,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.389418556,0.151646812
7.5,0.58,0.03,4.1,0.08,27,46,0.99592,3.02,0.47,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.449016753,0.201616045
9,0.58,0.25,2,0.104,8,21,0.99769,3.27,0.72,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.579890052,0.336272472
5.1,0.42,0,1.8,0.044,18,88,0.99157,3.68,0.73,13.6,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.664397897,0.112628771
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.502670393,0.252677524
7.7,0.18,0.34,2.7,0.066,15,58,0.9947,3.37,0.78,11.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.623211962,0.38839315
7.8,0.815,0.01,2.6,0.074,48,90,0.99621,3.38,0.62,10.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.56739818,0.321940695
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.502670393,0.252677524
10.2,0.23,0.37,2.2,0.057,14,36,0.99614,3.23,0.49,9.3,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.794091247,3.218763402
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.12556381,0.01576627
6,0.33,0.32,12.9,0.054,6,113,0.99572,3.3,0.56,11.5,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.107513578,4.441613483
7.8,0.55,0,1.7,0.07,7,17,0.99659,3.26,0.64,9.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.583167093,0.173749673
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.12556381,0.01576627
8.1,0.73,0,2.5,0.081,12,24,0.99798,3.38,0.46,9.6,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.204743253,1.451406305
6.5,0.67,0,4.3,0.057,11,20,0.99488,3.45,0.56,11.8,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.028374367,4.114302572
7.5,0.61,0.2,1.7,0.076,36,60,0.99494,3.1,0.4,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.295230561,0.087161084
9.8,0.37,0.39,2.5,0.079,28,65,0.99729,3.16,0.59,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.794363476,0.631013332
9,0.4,0.41,2,0.058,15,40,0.99414,3.22,0.6,12.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.49275742,0.242809875
8.3,0.56,0.22,2.4,0.082,10,86,0.9983,3.37,0.62,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.257839268,0.066481088
5.9,0.29,0.25,13.4,0.067,72,160,0.99721,3.33,0.54,10.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.889895967,0.012122898
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.740510237,0.548355412
7.4,0.74,0.07,1.7,0.086,15,48,0.99502,3.12,0.48,10,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.36074573,0.130137482
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.740510237,0.548355412
6.9,0.41,0.33,2.2,0.081,22,36,0.9949,3.41,0.75,11.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.175830514,0.03091637
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.861802593,0.019098523
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.861802593,0.019098523
7.5,0.58,0.14,2.2,0.077,27,60,0.9963,3.28,0.59,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.519157955,0.269524983
7.1,0.72,0,1.8,0.123,6,14,0.99627,3.45,0.58,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.267351319,0.071476728
7.9,0.66,0,1.4,0.096,6,13,0.99569,3.43,0.58,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.340589336,0.116001095
7.8,0.7,0.06,1.9,0.079,20,35,0.99628,3.4,0.69,10.9,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.801752833,0.642807605
6.1,0.64,0.02,2.4,0.069,26,46,0.99358,3.47,0.45,11,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.664918303,0.44211635
7.5,0.59,0.22,1.8,0.082,43,60,0.99499,3.1,0.42,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.323981057,0.104963725
7,0.58,0.28,4.8,0.085,12,69,0.99633,3.32,0.7,11,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.825728236,0.030370648
6.8,0.64,0,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.816712597,0.033594272
6.8,0.64,0,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.816712597,0.033594272
8.6,0.635,0.68,1.8,0.403,19,56,0.99632,3.02,1.15,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.238369048,0.056819803
6.3,1.02,0,2,0.083,17,24,0.99437,3.59,0.55,11.2,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.345986267,1.811679031
9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.724166487,0.5244171
8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.138995575,1.29731092
8.5,0.37,0.32,1.8,0.066,26,51,0.99456,3.38,0.72,11.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.445598062,0.198557633
7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.679221426,0.102898894
7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.679221426,0.102898894
10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.576568976,0.332431784
6.9,0.41,0.31,2,0.079,21,51,0.99668,3.47,0.55,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.444803099,0.308243599
5.5,0.49,0.03,1.8,0.044,28,87,0.9908,3.5,0.82,14,8,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.923673623,1.158478469
5,0.38,0.01,1.6,0.048,26,60,0.99084,3.7,0.75,14,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.951899864,0.90611335
7.3,0.44,0.2,1.6,0.049,24,64,0.9935,3.38,0.57,11.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.185319458,0.034343301
5.9,0.46,0,1.9,0.077,25,44,0.99385,3.5,0.53,11.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.947657597,0.898054922
7.5,0.58,0.2,2,0.073,34,44,0.99494,3.1,0.43,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.409260967,0.167494539
7.8,0.58,0.13,2.1,0.102,17,36,0.9944,3.24,0.53,11.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.898861578,0.01022898
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.127222426,0.761740694
8.5,0.4,0.4,6.3,0.05,3,10,0.99566,3.28,0.56,12,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.465822724,6.080281708
7,0.69,0,1.9,0.114,3,10,0.99636,3.35,0.6,9.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.345659724,0.428161196
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.127222426,0.761740694
9.8,0.3,0.39,1.7,0.062,3,9,0.9948,3.14,0.57,11.5,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.466801298,0.284300856
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.831556941,0.028373064
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.831556941,0.028373064
7.9,0.765,0,2,0.084,9,22,0.99619,3.33,0.68,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.753539557,0.06074275
8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.513441838,0.236738845
7,0.42,0.19,2.3,0.071,18,36,0.99476,3.39,0.56,10.9,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.97805466,0.956590918
11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.991424559,0.982922657
7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.677115446,0.458485328
8,0.6,0.08,2.6,0.056,3,7,0.99286,3.22,0.37,13,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.406939921,1.979479941
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.896156504,0.80309648
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.896156504,0.80309648
7.6,0.74,0,1.9,0.1,6,12,0.99521,3.36,0.59,11,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.709420892,0.503278003
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.930832026,0.004784209
5.9,0.395,0.13,2.4,0.056,14,28,0.99362,3.62,0.67,12.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.46033897,0.211911967
7.5,0.755,0,1.9,0.084,6,12,0.99672,3.34,0.49,9.7,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.250598994,1.563997843
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.930832026,0.004784209
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.348968551,0.12177905
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.348968551,0.12177905
7.2,0.53,0.14,2.1,0.064,15,29,0.99323,3.35,0.61,12.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.315042981,0.09925208
5.7,0.6,0,1.4,0.063,11,18,0.99191,3.45,0.56,12.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.190633326,0.036341065
7.6,1.58,0,2.1,0.137,5,9,0.99476,3.5,0.4,10.9,3,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.486969179,2.21107734
5.2,0.645,0,2.15,0.08,15,28,0.99444,3.78,0.61,12.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.03830056,0.001466933
6.7,0.86,0.07,2,0.1,20,57,0.99598,3.6,0.74,11.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.671900268,0.107649434
9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.413870634,0.171288902
8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.210164287,1.464497601
7.6,0.79,0.21,2.3,0.087,21,68,0.9955,3.12,0.44,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.989889118,0.00010223
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.302813344,0.091695921
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.375008192,0.140631144
6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.751553089,3.067938224
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.375008192,0.140631144
7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.313787403,0.098462534
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.302813344,0.091695921
6.5,0.51,0.15,3,0.064,12,27,0.9929,3.33,0.59,12.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.510254078,0.260359224
8,1.18,0.21,1.9,0.083,14,41,0.99532,3.34,0.47,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.937180399,0.003946302
7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.667271341,0.11070836
7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.664485762,0.112569804
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.283531302,0.513327395
5.4,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.864605917,0.018331558
9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.36097362,0.130301955
